nvm_seq,flash_page,flash_slot,flash_offset,record_timestamp_ms,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_speed_mps,gps_vel_down_mps,gps_heading_deg,gps_utc_time,gps_num_satellites,gps_fix_type,gps_valid,imu_accel_x_g,imu_accel_y_g,imu_accel_z_g,imu_accel_mag_g,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_valid,baro_pressure_pa,baro_alt_m,baro_temp_c,baro_valid,i2c_bus_state,batt_voltage_mv,batt_valid,coral_block,coral_valid,record_crc16
13,0,13,1352,188948,0.0,0.0,-17.0,0.0,0.0,0.0,446,0,0,0,-0.952880859375,0.136474609375,0.1240234375,0.9705612063407898,-0.8320610523223877,0.25190839171409607,-1.0305343866348267,1,95812.0,416.0969543457031,26.760000228881836,1,0,0,1,00000000000000000000000000000000,0,0x4A02
14,0,14,1456,218989,0.0,0.0,-17.0,0.0,0.0,0.0,516,0,0,0,-0.9619140625,0.13916015625,0.120361328125,0.9793523550033569,-1.0839694738388062,-0.25190839171409607,-1.1679389476776123,1,95815.0,415.8380126953125,26.75,1,0,0,1,00000000000000000000000000000000,0,0x59A9
15,0,15,1560,249089,0.0,0.0,-17.0,0.0,0.0,0.0,546,0,0,0,-0.960205078125,0.1357421875,0.122314453125,0.9774357080459595,-0.9541984796524048,0.290076345205307,-1.1145038604736328,0,95814.0,415.9225769042969,26.719999313354492,1,0,0,1,00000000000000000000000000000000,0,0x56F1
16,0,16,1664,279177,0.0,0.0,-17.0,0.0,0.0,0.0,616,0,0,0,-0.955810546875,0.138671875,0.126953125,0.9741256237030029,-0.9541984796524048,0.19847328960895538,-1.0,1,95813.0,416.009765625,26.709999084472656,1,0,0,1,00000000000000000000000000000000,0,0xEA1E
17,0,17,1768,309277,0.0,0.0,-17.0,0.0,0.0,0.0,646,0,0,0,-0.970703125,0.140625,0.12109375,0.9882831573486328,-1.0152671337127686,0.22900763154029846,-1.0534350872039795,1,95815.0,415.8380126953125,26.700000762939453,1,0,0,1,00000000000000000000000000000000,0,0xBCE0
18,0,18,1872,38888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.95166015625,0.12939453125,0.160888671875,0.9737993478775024,-1.0687023401260376,0.05343511328101158,-1.2519084215164185,1,95819.0,415.4892272949219,26.700000762939453,1,0,0,1,00000000000000000000000000000000,0,0x6F8C
19,1,0,2048,68988,0.0,0.0,-17.0,0.0,0.0,0.0,107,0,0,0,-0.95361328125,0.13427734375,0.168212890625,0.9776012897491455,-0.885496199131012,0.18320611119270325,-1.0916030406951904,1,95821.0,415.3148498535156,26.700000762939453,1,0,0,1,00000000000000000000000000000000,0,0x22B6
20,1,1,2152,99045,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.95166015625,0.135009765625,0.16455078125,0.9751726388931274,-0.9465649127960205,-0.06106870248913765,-1.0992366075515747,1,95819.0,415.4892272949219,26.68000030517578,1,0,0,1,00000000000000000000000000000000,0,0x9EF5
21,1,2,2256,129045,0.0,0.0,-17.0,0.0,0.0,0.0,208,0,0,0,-0.9697265625,0.130615234375,0.16357421875,0.9920617341995239,-0.5496183037757874,0.7480915784835815,-1.0916030406951904,1,95827.0,414.7916564941406,26.690000534057617,1,0,0,1,00000000000000000000000000000000,0,0x1822
22,1,3,2360,39232,0.0,0.0,-17.0,0.0,0.0,0.0,38,0,0,0,1.0107421875,-0.008056640625,-0.099365234375,1.0156465768814087,-0.6488549709320068,0.06870228797197342,-1.160305380821228,1,95841.0,413.5735778808594,26.309999465942383,1,0,1619,1,00000000000000000000000000000000,0,0xA235
23,1,4,2464,39280,0.0,0.0,-17.0,0.0,0.0,0.0,38,0,0,0,1.01806640625,-0.00390625,-0.099365234375,1.0229114294052124,-0.8778625726699829,0.13740457594394684,-1.0458015203475952,1,95840.0,413.65814208984375,26.260000228881836,1,0,3955,1,89090000ff0c05003993000000000000,1,0xB99D
24,1,5,2568,69283,0.0,0.0,-17.0,0.0,0.0,0.0,108,0,0,0,1.021240234375,0.00048828125,-0.0966796875,1.0258064270019531,-0.8549618124961853,0.022900763899087906,-1.1832060813903809,1,95841.0,413.5735778808594,26.309999465942383,1,0,3939,1,8b090000ff12070097ff000002000000,1,0xA376
25,1,6,2672,99350,0.0,0.0,-17.0,0.0,0.0,0.0,138,0,0,0,1.017822265625,-0.005615234375,-0.094970703125,1.0222587585449219,-0.8625954389572144,0.21374045312404633,-1.0763359069824219,0,95841.0,413.5735778808594,26.34000015258789,1,0,3958,1,8c090000ff0d0500e243010003000000,1,0xFAC5
26,1,7,2776,129352,0.0,0.0,-17.0,0.0,0.0,0.0,208,0,0,0,1.016357421875,-0.00927734375,-0.09912109375,1.0212215185165405,-0.8778625726699829,0.04580152779817581,-1.0687023401260376,1,95841.0,413.5735778808594,26.360000610351562,1,0,3955,1,8e090000ff07030082cc010004000000,1,0x27D0
27,1,8,2880,159396,0.0,0.0,-17.0,0.0,0.0,0.0,238,0,0,0,1.023193359375,-0.011474609375,-0.093017578125,1.0274766683578491,-0.8320610523223877,0.23664122819900513,-1.2977099418640137,1,95840.0,413.65814208984375,26.3799991607666,1,0,3952,1,8f090000ff060201d610020005000000,0,0x70DC
28,1,9,2984,189398,0.0,0.0,-17.0,0.0,0.0,0.0,308,0,0,0,1.016845703125,-0.007080078125,-0.095458984375,1.02134108543396,-0.8015267252922058,0.030534351244568825,-1.0610686540603638,1,95839.0,413.7453308105469,26.420000076293945,1,0,3926,1,92090000ff120700bddd020007000000,1,0x308B
29,1,10,3088,219452,0.0,0.0,-17.0,0.0,0.0,0.0,338,0,0,0,1.021240234375,-0.011474609375,-0.093017578125,1.0255317687988281,-0.7938931584358215,0.25954198837280273,-1.0152671337127686,1,95838.0,413.83251953125,26.459999084472656,1,0,3945,1,93090000ff1408000c22030008000000,0,0x800C
30,1,11,3192,249456,0.0,0.0,-17.0,0.0,0.0,0.0,408,0,0,0,1.016845703125,-0.009521484375,-0.08984375,1.0208513736724854,-0.847328245639801,0.1221374049782753,-1.0152671337127686,1,95836.0,414.0069274902344,26.5,1,0,3955,1,95090000ff130700b0aa03000a000000,1,0xBF89
31,1,12,3296,279511,0.0,0.0,-17.0,0.0,0.0,0.0,438,0,0,0,1.024169921875,-0.001220703125,-0.09619140625,1.0286779403686523,-0.885496199131012,0.21374045312404633,-0.9694656729698181,1,95836.0,414.0069274902344,26.5,1,0,3939,1,96090000ff14080002ef03000b000000,1,0x44CB
32,1,13,3400,38663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.016357421875,-0.0087890625,-0.0986328125,1.021169900894165,-0.8931297659873962,0.19083969295024872,-0.9923664331436157,1,95837.0,413.9197082519531,26.530000686645508,1,0,3939,1,9a090000ff0b04003565000000000000,1,0xA74A
33,1,14,3504,38659,0.0,0.0,-17.0,0.0,0.0,0.0,712,0,0,0,1.0205078125,-0.00927734375,-0.099853515625,1.025423288345337,-0.9465649127960205,0.07633587718009949,-1.229007601737976,1,95840.0,413.65814208984375,26.579999923706055,1,0,3942,1,9f090000ff1608009051000000000000,1,0x61B4
34,1,15,3608,68660,0.0,0.0,-17.0,0.0,0.0,0.0,742,0,0,0,1.017822265625,-0.0107421875,-0.1005859375,1.0228368043899536,-1.0763359069824219,0.07633587718009949,-1.1145038604736328,1,95836.0,414.0069274902344,26.59000015258789,1,0,3936,1,a1090000ff0a04005bda000001000000,1,0x5153
35,1,16,3712,98702,0.0,0.0,-17.0,0.0,0.0,0.0,812,0,0,0,1.022705078125,-0.008056640625,-0.103759765625,1.0279866456985474,-1.0,0.17557251453399658,-1.3740458488464355,1,95839.0,413.7453308105469,26.600000381469727,1,0,3958,1,a3090000ff0d0500297c010003000000,1,0x3C72
36,1,17,3816,128802,0.0,0.0,-17.0,0.0,0.0,0.0,842,0,0,0,1.014404296875,-0.0048828125,-0.103515625,1.0196839570999146,-1.038167953491211,0.3206106722354889,-1.198473334312439,1,95843.0,413.3992004394531,26.649999618530273,1,0,3952,1,a5090000ff220d00cbeb010005000000,1,0xD50E
37,1,18,3920,158835,0.0,0.0,-17.0,0.0,0.0,0.0,912,0,0,0,1.021240234375,-0.010009765625,-0.1044921875,1.026620864868164,-0.8320610523223877,0.25190839171409607,-1.1297709941864014,0,95841.0,413.5735778808594,26.670000076293945,1,0,3961,1,a6090000ff0e05002830020006000000,0,0x66BD
38,2,0,4096,188935,0.0,0.0,-17.0,0.0,0.0,0.0,942,0,0,0,1.013427734375,-0.001953125,-0.102294921875,1.0185792446136475,-0.847328245639801,0.13740457594394684,-1.0534350872039795,1,95841.0,413.5735778808594,26.68000030517578,1,0,3958,1,a8090000ff040100efb8020008000000,1,0xDD0D
39,2,1,4200,219019,0.0,0.0,-17.0,0.0,0.0,0.0,1012,0,0,0,1.01806640625,-0.0087890625,-0.096923828125,1.022707462310791,-0.9618320465087891,0.10687022656202316,-1.2137404680252075,1,95837.0,413.9197082519531,26.68000030517578,1,0,3939,1,a9090000ff04010152fd020009000000,0,0x4126
40,2,2,4304,249119,0.0,0.0,-17.0,0.0,0.0,0.0,1042,0,0,0,1.014892578125,-0.005126953125,-0.10205078125,1.020023226737976,-0.8702290058135986,0.13740457594394684,-0.9541984796524048,1,95844.0,413.31201171875,26.700000762939453,1,0,3961,1,ac090000ff18090082ca03000b000000,1,0xAE60
41,2,3,4408,279196,0.0,0.0,-17.0,0.0,0.0,0.0,1112,0,0,0,1.0205078125,-0.005859375,-0.09228515625,1.024688720703125,-0.7862595319747925,0.2442748099565506,-1.1145038604736328,1,95842.0,413.48638916015625,26.700000762939453,1,0,3945,1,ad090000ff070300f10e04000c000000,0,0xC9A4
42,2,4,4512,309197,0.0,0.0,-17.0,0.0,0.0,0.0,1142,0,0,0,1.019775390625,-0.0048828125,-0.100830078125,1.0247596502304077,-0.9160305261611938,-0.22900763154029846,-1.305343508720398,1,95845.0,413.22479248046875,26.700000762939453,1,0,3942,1,af090000ff0b0400889704000e000000,1,0x8459
43,2,5,4616,339280,0.0,0.0,-17.0,0.0,0.0,0.0,1213,0,0,0,1.022216796875,-0.00634765625,-0.09716796875,1.0268442630767822,-0.9847328066825867,0.21374045312404633,-1.2213740348815918,1,95840.0,413.65814208984375,26.700000762939453,1,0,3945,1,b0090000ff0d0500eedb04000f000000,1,0xDD07
44,2,6,4720,369280,0.0,0.0,-17.0,0.0,0.0,0.0,1243,0,0,0,1.013671875,-0.010498046875,-0.103515625,1.0189976692199707,-0.8549618124961853,-0.06106870248913765,-1.267175555229187,1,95841.0,413.5735778808594,26.719999313354492,1,0,3961,1,b2090000ff0e0500a864050010000000,0,0x412E
45,2,7,4824,399324,0.0,0.0,-17.0,0.0,0.0,0.0,1313,0,0,0,1.018310546875,-0.011474609375,-0.09326171875,1.0226366519927979,-1.1679389476776123,0.11450381577014923,-1.0916030406951904,1,95842.0,413.48638916015625,26.729999542236328,1,0,3948,1,b4090000ff2f120069ed050012000000,1,0xF74E
46,2,8,4928,39278,0.0,0.0,-17.0,0.0,0.0,0.0,38,0,0,0,1.016845703125,-0.004150390625,-0.099853515625,1.0217450857162476,-1.0839694738388062,-0.12977099418640137,-1.0229008197784424,1,95850.0,412.788818359375,26.780000686645508,1,0,3929,1,b7090000ff0100003693000000000000,1,0x563B
47,2,9,5032,69278,0.0,0.0,-17.0,0.0,0.0,0.0,108,0,0,0,1.01513671875,-0.0078125,-0.10009765625,1.0200897455215454,-0.8549618124961853,0.22900763154029846,-1.1145038604736328,1,95845.0,413.22479248046875,26.780000686645508,1,0,3926,1,b9090000ff010000f5fd000002000000,1,0xDA48
48,2,10,5136,99317,0.0,0.0,-17.0,0.0,0.0,0.0,138,0,0,0,1.02197265625,-0.00830078125,-0.1025390625,1.0271373987197876,-0.8396946787834167,0.1450381726026535,-1.1145038604736328,1,95846.0,413.1376037597656,26.760000228881836,1,0,3942,1,ba090000ff0703006d45010003000000,0,0x1ACD
49,2,11,5240,129417,0.0,0.0,-17.0,0.0,0.0,0.0,208,0,0,0,1.02490234375,-0.018798828125,-0.0927734375,1.0292643308639526,-0.9923664331436157,-0.04580152779817581,-1.2519084215164185,1,95851.0,412.7016296386719,26.770000457763672,1,0,3904,1,bc090000ff0301004bcd010005000000,1,0x473A
50,2,12,5344,159477,0.0,0.0,-17.0,0.0,0.0,0.0,238,0,0,0,1.017822265625,-0.009765625,-0.08984375,1.0218265056610107,-0.9083969593048096,0.22900763154029846,-1.1908396482467651,1,95847.0,413.0504150390625,26.780000686645508,1,0,3923,1,bd090000ff0000012e11020006000000,0,0x2850
51,2,13,5448,189518,0.0,0.0,-17.0,0.0,0.0,0.0,308,0,0,0,1.02490234375,-0.007568359375,-0.097412109375,1.0295490026474,-0.7862595319747925,0.038167938590049744,-1.0229008197784424,1,95846.0,413.1376037597656,26.790000915527344,1,0,3932,1,c0090000ff020100c9dd020008000000,1,0x2C50
52,2,14,5552,219570,0.0,0.0,-17.0,0.0,0.0,0.0,338,0,0,0,1.02001953125,0.00146484375,-0.093505859375,1.0242974758148193,-0.9465649127960205,0.15267175436019897,-1.1145038604736328,1,95844.0,413.31201171875,26.790000915527344,1,0,3929,1,c1090000ff050200fc21030009000000,0,0x5BFC
53,2,15,5656,249670,0.0,0.0,-17.0,0.0,0.0,0.0,408,0,0,0,1.012939453125,0.005859375,-0.098388671875,1.0177233219146729,-0.732824444770813,0.038167938590049744,-1.0610686540603638,1,95843.0,413.3992004394531,26.780000686645508,1,0,3932,1,c3090000ff0d050086aa03000b000000,1,0x7C4F
54,2,16,5760,279722,0.0,0.0,-17.0,0.0,0.0,0.0,438,0,0,0,1.01318359375,-0.01171875,-0.098876953125,1.018064260482788,-0.9236640930175781,0.16030533611774445,-1.0916030406951904,0,95848.0,412.9632263183594,26.770000457763672,1,0,3916,1,c4090000ff090300ccee03000c000000,1,0x2289
55,2,17,5864,309822,0.0,0.0,-17.0,0.0,0.0,0.0,508,0,0,0,1.017822265625,0.0,-0.103515625,1.023072600364685,-0.8778625726699829,0.1221374049782753,-1.2748091220855713,1,95847.0,413.0504150390625,26.739999771118164,1,0,3929,1,c6090000ff040100667704000d000000,0,0x119E
56,2,18,5968,39273,0.0,0.0,-17.0,0.0,0.0,0.0,38,0,0,0,1.021728515625,0.00341796875,-0.096923828125,1.0263210535049438,-0.8702290058135986,0.1221374049782753,-1.1679389476776123,1,95850.0,412.788818359375,26.520000457763672,1,0,3913,1,c8090000ff0c05004975000000000000,1,0x6312
57,3,0,6144,69373,0.0,0.0,-17.0,0.0,0.0,0.0,108,0,0,0,1.01806640625,-0.0517578125,-0.08447265625,1.022875189781189,-0.7099236845970154,0.08396946638822556,-0.9541984796524048,1,95851.0,412.7016296386719,26.670000076293945,1,0,3904,1,ca090000ff080300e9fd000002000000,1,0x8847
58,3,1,6248,38702,0.0,0.0,-17.0,0.0,0.0,0.0,42,0,0,0,1.0205078125,-0.005126953125,-0.093994140625,1.0248401165008545,-0.7480915784835815,0.13740457594394684,-0.9923664331436157,1,95851.0,412.7016296386719,26.579999923706055,1,0,3942,1,cb090000ff0201008c62000000000000,0,0x8087
59,3,2,6352,68802,0.0,0.0,-17.0,0.0,0.0,0.0,112,0,0,0,1.017822265625,-0.001708984375,-0.097412109375,1.0224744081497192,-0.8702290058135986,0.1450381726026535,-1.1297709941864014,1,95851.0,412.7016296386719,26.56999969482422,1,0,3945,1,cd090000ff0c0500b9e9000002000000,1,0x23CA
60,3,3,6456,98884,0.0,0.0,-17.0,0.0,0.0,0.0,142,0,0,0,1.01318359375,-0.005615234375,-0.107666015625,1.0189034938812256,-0.7938931584358215,0.10687022656202316,-1.0305343866348267,1,95855.0,412.35284423828125,26.549999237060547,1,0,3926,1,ce090000ff050201372d010003000000,0,0xEA19
61,3,4,6560,128984,0.0,0.0,-17.0,0.0,0.0,0.0,212,0,0,0,1.023193359375,0.00390625,-0.095947265625,1.0276894569396973,-0.6717557311058044,0.22900763154029846,-1.0,1,95855.0,412.35284423828125,26.530000686645508,1,0,3923,1,d0090000ff02010055b4010004000000,0,0xD980
62,3,5,6664,159063,0.0,0.0,-17.0,0.0,0.0,0.0,242,0,0,0,1.013916015625,-0.002197265625,-0.096923828125,1.018540382385254,-0.7480915784835815,0.25190839171409607,-1.229007601737976,1,95853.0,412.5272521972656,26.520000457763672,1,0,3945,1,d2090000ff1207007d3b020006000000,1,0xBCAA
63,3,6,6768,189163,0.0,0.0,-17.0,0.0,0.0,0.0,312,0,0,0,1.019775390625,-0.00146484375,-0.102783203125,1.0249429941177368,-0.7709923386573792,0.3206106722354889,-1.0839694738388062,1,95858.0,412.0912780761719,26.510000228881836,1,0,3942,1,d4090000ff0401007ec3020008000000,1,0x3929
64,3,7,6872,219217,0.0,0.0,-17.0,0.0,0.0,0.0,342,0,0,0,1.017333984375,-0.003662109375,-0.109375,1.0232031345367432,-1.0076335668563843,0.1450381726026535,-1.198473334312439,1,95851.0,412.7016296386719,26.489999771118164,1,0,3939,1,d5090000ff0100009907030009000000,1,0x2AB1
65,3,8,6976,38777,0.0,0.0,-17.0,0.0,0.0,0.0,424,0,0,0,1.016357421875,-0.002685546875,-0.102783203125,1.0215448141098022,-0.8396946787834167,0.32824426889419556,-1.0534350872039795,0,95854.0,-0.155059814453125,26.469999313354492,1,0,3939,1,d8090000ff0d0500d772000000000000,1,0x5824
66,3,9,7080,38877,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.014892578125,-0.000732421875,-0.100830078125,1.019889235496521,-0.8625954389572144,0.2442748099565506,-1.0763359069824219,0,95862.0,0.10955810546875,26.149999618530273,1,0,3929,1,da090000ff070300ac97000000000000,1,0xAA72
67,3,10,7184,39273,0.0,0.0,-17.0,0.0,0.0,0.0,38,0,0,0,1.022216796875,-0.00146484375,-0.09619140625,1.026733636856079,-0.6870229244232178,0.2748091518878937,-1.2137404680252075,1,95874.0,-0.055267333984375,26.1200008392334,1,0,3923,1,dd090000ff0703005e76000000000000,1,0x9B52
68,3,11,7288,69275,0.0,0.0,-17.0,0.0,0.0,0.0,108,0,0,0,0.967529296875,-0.005126953125,-0.123046875,0.9753357172012329,-0.732824444770813,0.6717557311058044,-0.9465649127960205,1,95873.0,0.2413330078125,26.15999984741211,1,0,3916,1,df090000ff06020094fe000002000000,1,0x9850
69,3,12,7392,99341,0.0,0.0,-17.0,0.0,0.0,0.0,138,0,0,0,1.016845703125,-0.0048828125,-0.0869140625,1.0205650329589844,-0.9083969593048096,0.2748091518878937,-1.106870174407959,1,95874.0,0.1148681640625,26.209999084472656,1,0,3920,1,e0090000ff060200ef42010003000000,1,0xBBEF
70,3,13,7496,129441,0.0,0.0,-17.0,0.0,0.0,0.0,208,0,0,0,1.015380859375,-0.00390625,-0.092529296875,1.0195955038070679,-0.7938931584358215,0.28244274854660034,-1.0076335668563843,0,95880.0,-0.305694580078125,26.25,1,0,3894,1,e2090000ff0a0400aecb010004000000,1,0x96C2
71,3,14,7600,159508,0.0,0.0,-17.0,0.0,0.0,0.0,238,0,0,0,1.015869140625,-0.007568359375,-0.095458984375,1.0203722715377808,-0.732824444770813,0.20610687136650085,-1.038167953491211,1,95878.0,0.009552001953125,26.270000457763672,1,0,3897,1,e3090000ff0b04010f10020005000000,0,0x079F
72,3,15,7704,189608,0.0,0.0,-17.0,0.0,0.0,0.0,308,0,0,0,1.017333984375,-0.00341796875,-0.1005859375,1.022300124168396,-0.9007633328437805,0.22900763154029846,-1.2137404680252075,1,95877.0,0.018035888671875,26.299999237060547,1,0,3900,1,e6090000ff0803002bdd020007000000,1,0x9C03
73,3,16,7808,38734,0.0,0.0,-17.0,0.0,0.0,0.0,354,0,0,0,1.01513671875,0.005126953125,-0.099609375,1.0200248956680298,-0.6870229244232178,0.23664122819900513,-1.0534350872039795,1,95874.0,0.30767822265625,26.309999465942383,1,0,3913,1,e8090000ff0f06007d65000000000000,1,0xAE0D
74,3,17,7912,68737,0.0,0.0,-17.0,0.0,0.0,0.0,424,0,0,0,1.022705078125,-0.001953125,-0.099609375,1.0275462865829468,-0.847328245639801,0.221374049782753,-0.9923664331436157,1,95879.0,-0.088226318359375,26.34000015258789,1,0,3910,1,ea090000ff05020043ee000002000000,1,0x784D
75,3,18,8016,98785,0.0,0.0,-17.0,0.0,0.0,0.0,454,0,0,0,1.016357421875,-0.003173828125,-0.102783203125,1.0215462446212769,-0.9770992398262024,0.19083969295024872,-1.2366411685943604,1,95877.0,0.1705322265625,26.329999923706055,1,0,3932,1,eb090000ff0703009c32010003000000,1,0xC45E
76,4,0,8192,128885,0.0,0.0,-17.0,0.0,0.0,0.0,524,0,0,0,1.011962890625,-0.0068359375,-0.100830078125,1.0169966220855713,-0.8396946787834167,0.07633587718009949,-1.1374045610427856,1,95877.0,0.17864990234375,26.350000381469727,1,0,3936,1,ed090000ff0d05005bbb010004000000,0,0x1C17
77,4,1,8296,158930,0.0,0.0,-17.0,0.0,0.0,0.0,554,0,0,0,1.010986328125,-0.01025390625,-0.09765625,1.015743613243103,-0.9770992398262024,0.25190839171409607,-1.2442748546600342,1,95877.0,0.18072509765625,26.350000381469727,1,0,3900,1,ef090000ff1006002444020006000000,1,0x6EB6
78,4,2,8400,188972,0.0,0.0,-17.0,0.0,0.0,0.0,624,0,0,0,1.0205078125,-0.0068359375,-0.097900390625,1.025215744972229,-0.8320610523223877,0.4198473393917084,-1.0076335668563843,1,95881.0,-0.122528076171875,26.360000610351562,1,0,3929,1,f1090000ff0c0500eacc020008000000,1,0x7E0A
79,4,3,8504,219023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0205078125,-0.003662109375,-0.093994140625,1.0248337984085083,-0.9389312863349915,0.16030533611774445,-1.038167953491211,1,95879.0,0.2569580078125,26.3799991607666,1,0,3913,1,f2090000ff0b04004e11030009000000,1,0x1588
80,4,4,8608,249026,0.0,0.0,-17.0,0.0,0.0,0.0,724,0,0,0,1.01513671875,-0.004638671875,-0.091552734375,1.0192673206329346,-0.8320610523223877,0.08396946638822556,-1.1526718139648438,1,95879.0,0.23101806640625,26.389999389648438,1,0,3916,1,f4090000ff240e00219a03000a000000,1,0x7846
81,4,5,8712,279097,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.02197265625,0.0,-0.095947265625,1.026466727256775,-0.7786259651184082,-0.022900763899087906,-1.0839694738388062,0,95882.0,-0.02996826171875,26.389999389648438,1,0,3926,1,f6090000ff090300f63f04000c000000,1,0x25D5
82,4,6,8816,309104,0.0,0.0,-17.0,0.0,0.0,0.0,825,0,0,0,1.02197265625,-0.000732421875,-0.099609375,1.0268157720565796,-0.7633587718009949,0.38167938590049744,-1.122137427330017,1,95884.0,-0.105316162109375,26.40999984741211,1,0,3910,1,f8090000ff080300b5ab04000e000000,1,0x517E
83,4,7,8920,339169,0.0,0.0,-17.0,0.0,0.0,0.0,855,0,0,0,1.01904296875,-0.008056640625,-0.094970703125,1.02349054813385,-0.847328245639801,0.28244274854660034,-1.0992366075515747,1,95887.0,-0.3707275390625,26.399999618530273,1,0,3913,1,f9090000ff07030023f004000f000000,0,0xA85A
84,4,8,9024,369269,0.0,0.0,-17.0,0.0,0.0,0.0,925,0,0,0,1.01904296875,-0.0068359375,-0.09716796875,1.0236879587173462,-0.8091602921485901,0.21374045312404633,-1.122137427330017,0,95884.0,0.01422119140625,26.40999984741211,1,0,3904,1,fb090000ff0e05008c7c050011000000,1,0x022D
85,4,9,9128,399319,0.0,0.0,-17.0,0.0,0.0,0.0,955,0,0,0,1.015869140625,-0.00537109375,-0.093017578125,1.0201328992843628,-0.6870229244232178,0.13740457594394684,-1.0458015203475952,1,95889.0,-0.40142822265625,26.40999984741211,1,0,3923,1,fc090000ff060200cbc0050012000000,1,0x31F7
86,4,10,9232,429428,0.0,0.0,-17.0,0.0,0.0,0.0,1025,0,0,0,1.0166015625,-0.005615234375,-0.09375,1.0209306478500366,-0.7175572514533997,0.23664122819900513,-1.0992366075515747,1,95889.0,-0.350006103515625,26.420000076293945,1,0,3916,1,fe090000ff0803005149060013000000,0,0x1785
87,4,11,9336,459481,0.0,0.0,-17.0,0.0,0.0,0.0,1055,0,0,0,1.022216796875,-0.000732421875,-0.1015625,1.0272499322891235,-0.8625954389572144,0.07633587718009949,-1.1679389476776123,1,95885.0,0.044952392578125,26.40999984741211,1,0,3923,1,000a0000ff040100dfd1060015000000,1,0x1410
88,4,12,9440,489485,0.0,0.0,-17.0,0.0,0.0,0.0,1125,0,0,0,1.01904296875,-0.00048828125,-0.0966796875,1.0236189365386963,-0.7557252049446106,0.1679389327764511,-1.0763359069824219,1,95889.0,-0.207244873046875,26.43000030517578,1,0,3910,1,020a0000ff1408008f5a070017000000,1,0x4FEA
89,4,13,9544,519544,0.0,0.0,-17.0,0.0,0.0,0.0,1155,0,0,0,1.017578125,-0.00341796875,-0.100341796875,1.0225191116333008,-0.7480915784835815,0.15267175436019897,-1.0839694738388062,0,95887.0,0.099151611328125,26.43000030517578,1,0,3910,1,030a0000ff100600ba9e070018000000,1,0xC4E4
90,4,14,9648,549644,0.0,0.0,-17.0,0.0,0.0,0.0,1225,0,0,0,1.021240234375,-0.0009765625,-0.100830078125,1.0262062549591064,-0.9007633328437805,0.221374049782753,-1.122137427330017,1,95888.0,0.087188720703125,26.43000030517578,1,0,3916,1,050a0000ff0703005127080019000000,0,0x2AA3
91,4,15,9752,579702,0.0,0.0,-17.0,0.0,0.0,0.0,1255,0,0,0,1.01806640625,-0.004150390625,-0.097412109375,1.0227245092391968,-0.732824444770813,0.20610687136650085,-1.0916030406951904,1,95888.0,0.072021484375,26.420000076293945,1,0,3900,1,070a0000ff240e00ebaf08001b000000,1,0x220C
92,4,16,9856,609706,0.0,0.0,-17.0,0.0,0.0,0.0,1325,0,0,0,1.02294921875,-0.000732421875,-0.09814453125,1.027646780014038,-0.847328245639801,0.12977099418640137,-1.122137427330017,1,95887.0,0.1973876953125,26.43000030517578,1,0,3907,1,090a0000ff0602007f3809001d000000,1,0x4EA1
93,4,17,9960,639792,0.0,0.0,-17.0,0.0,0.0,0.0,1355,0,0,0,1.0224609375,-0.001220703125,-0.10302734375,1.0276392698287964,-0.8320610523223877,0.16030533611774445,-1.1755725145339966,0,95887.0,0.16485595703125,26.43000030517578,1,0,3916,1,0a0a0000ff090300c77c09001e000000,1,0x5510
94,4,18,10064,669892,0.0,0.0,-17.0,0.0,0.0,0.0,1426,0,0,0,1.02001953125,-0.00634765625,-0.089599609375,1.023966908454895,-0.8778625726699829,0.07633587718009949,-1.1526718139648438,1,95892.0,-0.16412353515625,26.440000534057617,1,0,3929,1,0c0a0000ff10060065050a001f000000,0,0xCCB4
95,5,0,10240,699975,0.0,0.0,-17.0,0.0,0.0,0.0,1456,0,0,0,1.01806640625,-0.001220703125,-0.0869140625,1.0217703580856323,-0.8091602921485901,0.30534350872039795,-1.0839694738388062,1,95890.0,0.021514892578125,26.440000534057617,1,0,3916,1,0d0a0000ff100601b1490a0020000000,0,0x93B9
96,5,1,10344,730075,0.0,0.0,-17.0,0.0,0.0,0.0,1526,0,0,0,1.022705078125,-0.0009765625,-0.105712890625,1.0281544923782349,-0.7709923386573792,0.12977099418640137,-0.9847328066825867,1,95893.0,-0.119964599609375,26.440000534057617,1,0,3910,1,100a0000ff060200a1160b0022000000,1,0x742C
97,5,2,10448,760178,0.0,0.0,-17.0,0.0,0.0,0.0,1556,0,0,0,1.02734375,-0.006591796875,-0.106201171875,1.0328394174575806,-0.847328245639801,0.19083969295024872,-1.0992366075515747,1,95889.0,0.201080322265625,26.440000534057617,1,0,3932,1,110a0000ff060200715e0b0023000000,0,0x50CC
