nvm_seq,flash_page,flash_slot,flash_offset,record_timestamp_ms,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_speed_mps,gps_vel_down_mps,gps_heading_deg,gps_utc_time,gps_num_satellites,gps_fix_type,gps_valid,imu_accel_x_g,imu_accel_y_g,imu_accel_z_g,imu_accel_mag_g,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_valid,baro_pressure_pa,baro_alt_m,baro_temp_c,baro_valid,i2c_bus_state,batt_voltage_mv,batt_valid,coral_block,coral_valid,record_crc16
47,2,9,5032,121531,48.087608337402344,11.29570198059082,586.0,0.0,0.0,0.0,91117,0,0,1,-0.046142578125,0.00732421875,-1.033935546875,1.0349905490875244,-0.9847328066825867,0.35877862572669983,-1.1297709941864014,1,95779.0,0.002288818359375,25.8799991607666,1,0,3993,1,71000000ff04010000d4010005000000,1,0x995D
48,2,10,5136,151592,48.087608337402344,11.29570198059082,586.0,0.0,0.0,0.0,91148,0,0,1,-0.04736328125,0.009521484375,-1.045166015625,1.0462819337844849,-1.0305343866348267,0.221374049782753,-1.0687023401260376,1,95783.0,-0.308624267578125,25.950000762939453,1,0,3996,1,72000000ff000000ed18020006000000,1,0xDC49
49,2,11,5240,181646,48.087608337402344,11.29570198059082,586.0,0.0,0.0,0.0,91218,0,0,1,-0.054443359375,0.001953125,-1.0400390625,1.041464924812317,-1.1526718139648438,0.4351145029067993,-1.160305380821228,1,95777.0,0.18084716796875,26.020000457763672,1,0,3996,1,74000000000000008ba3020008000000,1,0xA13C
50,2,12,5344,30334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4080,1,00000000000000000000000000000000,0,0x5CFE
51,2,13,5448,60309,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4051,1,76000000ff09030063c1000001000000,1,0x973D
52,2,14,5552,90377,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4057,1,78000000ff0602005b4e010003000000,1,0x3BBE
53,2,15,5656,120474,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4060,1,79000000ff1408003794010004000000,1,0xC7ED
54,2,16,5760,150571,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4051,1,7b000000ff100600261d020006000000,1,0xA44F
55,2,17,5864,180616,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4003,1,7d000000ff01000017a5020008000000,1,0xA5B1
56,2,18,5968,30225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4070,1,00000000000000000000000000000000,0,0x297C
57,3,0,6144,60293,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4057,1,80000000ff040100e7c1000001000000,1,0xC1CA
58,3,1,6248,90302,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.748046875,0.0673828125,0.64111328125,0.9874922037124634,-4.190839767456055,-4.770992279052734,0.35114502906799316,0,0.0,0.0,0.0,0,0,4051,1,82000000ff0201000f4a010003000000,1,0x5BAA
59,3,2,6352,120378,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.937255859375,0.025390625,0.0673828125,0.9400179386138916,4.496183395385742,2.282442808151245,-14.229007720947266,0,95775.0,-0.55517578125,25.3799991607666,1,0,4041,1,84000000ff0b04000ad3010005000000,1,0xCCF0
60,3,3,6456,150413,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.937255859375,0.025390625,0.0673828125,0.9400179386138916,4.496183395385742,2.282442808151245,-14.229007720947266,0,95775.0,-0.497039794921875,25.3799991607666,0,0,4003,1,85000000ff4c1e001e18020006000000,1,0x7A9C
61,3,4,6560,180440,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.937255859375,0.025390625,0.0673828125,0.9400179386138916,4.496183395385742,2.282442808151245,-14.229007720947266,0,95775.0,-0.497039794921875,25.3799991607666,0,0,4048,1,87000000ff752e0065a1020008000000,1,0x86FD
62,3,5,6664,30160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4051,1,8a000000ff321300cc66000001000000,1,0xF807
63,3,6,6768,60167,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4038,1,8b00000000000000e5b7000002000000,1,0x98A9
64,3,7,6872,90256,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.893798828125,-0.04638671875,0.371826171875,0.9691660404205322,3.2977099418640137,13.427480697631836,5.541984558105469,0,0.0,0.0,0.0,0,0,4057,1,8d000000ff010000d840010004000000,1,0x92AE
65,3,8,6976,30277,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4051,1,00000000000000000000000000000000,0,0x5823
66,3,9,7080,60312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4019,1,90000000ff0000006bbe000000000000,1,0x87FD
67,3,10,7184,90334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4032,1,92000000ff0401001646010002000000,1,0x8AD7
68,3,11,7288,30160,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4051,1,94000000ff1d0b00533e000000000000,1,0xEF1C
69,3,12,7392,60311,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4016,1,96000000ff5923006fc7000002000000,1,0x5E8F
70,3,13,7496,30243,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4028,1,98000000ff0703044347000000000000,0,0x7B80
71,3,14,7600,60304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4035,1,9a000000ff0903045dd3000000000000,0,0xE692
72,3,15,7704,90363,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4032,1,9c000000ff010004ec59010000000000,0,0x494D
73,3,16,7808,120423,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4041,1,9d000000ff070304069f010000000000,0,0xD461
74,3,17,7912,150483,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4032,1,9f000000ff0301048728020000000000,0,0x4AED
75,3,18,8016,30251,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4051,1,a1000000ff0201005143000000000000,1,0x7D1A
76,4,0,8192,60331,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4051,1,a3000000ff07030095cc000001000000,1,0xF103
77,4,1,8296,90400,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4064,1,a5000000ff0803002f56010003000000,1,0x727F
78,4,2,8400,30137,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4016,1,00000000000000000000000000000000,0,0x11B7
79,4,3,8504,30301,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4035,1,00000000000000000000000000000000,0,0x0BDC
80,4,4,8608,60335,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4022,1,a8000000ff542100efc5000001000000,1,0x5F76
81,4,5,8712,31447,48.0864143371582,11.29309368133545,961.0,0.0,0.0,0.0,95353,0,0,1,-1.05126953125,-0.201904296875,0.153076171875,1.0813719034194946,-4.221374034881592,1.1755725145339966,0.4656488597393036,1,95775.0,-0.093780517578125,25.979999542236328,1,0,4038,1,00000000000000000000000000000000,0,0xC09D
82,4,6,8816,61480,48.09407043457031,11.275003433227539,3097.0,86.0780029296875,-127.20700073242188,295.2947082519531,95423,0,0,1,-0.8330078125,0.59130859375,-0.04541015625,1.0225507020950317,91.76335906982422,3.458015203475952,-0.9236640930175781,1,95769.0,0.2908935546875,25.8799991607666,1,0,4019,1,ab000000ff0401000ac7000001000000,1,0xACAC
83,4,7,8920,31487,48.088253021240234,11.296454429626465,591.0,0.0,0.0,0.0,102118,0,0,1,0.079345703125,-0.206298828125,0.96044921875,0.9855545163154602,-0.9770992398262024,0.16030533611774445,-1.305343508720398,1,95767.0,-0.124176025390625,25.639999389648438,1,0,4038,1,00000000000000000000000000000000,0,0xE836
84,4,8,9024,61531,48.088253021240234,11.296454429626465,591.0,0.0,0.0,0.0,102148,0,0,1,0.077880859375,-0.198486328125,0.9658203125,0.9890758991241455,-0.9312977194786072,0.17557251453399658,-1.1145038604736328,1,95761.0,0.284088134765625,25.709999084472656,1,0,4028,1,af000000ff05020030c4000001000000,1,0xBDB4
85,4,9,9128,31509,48.088253021240234,11.296454429626465,591.0,0.0,0.0,0.0,111422,0,0,1,-0.9775390625,-0.0234375,0.03515625,0.9784517884254456,-0.9083969593048096,0.3435114622116089,-1.4351145029067993,1,95739.0,0.24072265625,25.280000686645508,1,0,4035,1,00000000000000000000000000000000,0,0x5A20
86,4,10,9232,61510,48.088253021240234,11.296454429626465,591.0,0.0,0.0,0.0,111452,0,0,1,-0.97314453125,0.116943359375,0.1279296875,0.9884594082832336,6.961832046508789,3.5877861976623535,-9.885496139526367,1,95737.0,0.08843994140625,25.3700008392334,1,0,4035,1,b2000000ff03010092c9000001000000,1,0xC6B0
87,4,11,9336,91573,48.088253021240234,11.296454429626465,591.0,0.0,0.0,0.0,111522,0,0,1,-0.980224609375,-0.020751953125,0.019287109375,0.9806339144706726,-0.8625954389572144,0.1679389327764511,-1.0916030406951904,1,95738.0,0.112213134765625,25.469999313354492,1,0,4035,1,b4000000ff1207000354010003000000,1,0xDFD6
