pc_receive_time_iso,pc_receive_time_unix,lora_downlink_rssi_dbm,lora_downlink_snr_db,lora_crc_error,packet_type,protocol_version,packet_type_ok,protocol_version_ok,length_ok,crc_ok,received_crc16,calculated_crc16,sequence_number,lost_packets_since_previous,total_lost_packets,utc_timestamp,obc_uptime_ms,flight_state,flight_state_name,status_flags_raw,GNSS_FIX_VALID,GNSS_TIME_VALID,IMU_VALID,BARO_VALID,BARO_RANGE_VALID,BATTERY_VALID,CORAL_VALID,CORAL_NEW,SD_LOGGING_OK,LAST_LORA_TX_OK,COMMAND_RX_SINCE_LAST,OBC_TIME_FALLBACK,GPS_ERROR,IMU_ERROR,BARO_ERROR,SD_ERROR,battery_mv,battery_v,gnss_fix_type,gnss_satellites_used,latitude_deg,longitude_deg,gnss_altitude_m,gnss_hdop,gnss_vdop,ground_speed_ms,vertical_speed_ms,course_deg,baro_pressure_pa,baro_temperature_c,baro_altitude_m,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,imu_temperature_c,mcu_temperature_c,reset_cause_raw,PIN_RESET,BOR_RESET,SOFTWARE_RESET,IWDG_RESET,WWDG_RESET,LOW_POWER_RESET,OPTION_BYTE_RESET,FIREWALL_RESET,boot_count,sd_log_record_counter,sd_error_counter,sensor_error_counter,command_counter,last_uplink_rssi_dbm,last_uplink_snr_db,datapool_timestamp_ms,gps_valid_raw,imu_accel_x_g,imu_accel_y_g,imu_accel_z_g,imu_accel_mag_g,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_valid_raw,baro_valid_raw,i2c_bus_state_raw,batt_valid_raw,coral_valid_raw,scv_magic,scv_mission_elapsed_ms,scv_equipment_enabled,scv_equipment_faults,scv_gps_timeout_count,scv_imu_timeout_count,scv_baro_timeout_count,scv_coral_timeout_count,scv_sd_fault_count,scv_watchdog_reset_count,scv_last_batt_mv,scv_baro_ground_alt_cm,scv_crc16,reset_reason_name,coral_status,coral_result_age_s,coral_payload_text,coral_payload_hex
2026-07-14T13:08:07.205236+00:00,1784034487.205236,-56,10.0,False,1,3,True,True,True,True,0xBA6C,0xBA6C,135,13,125,,214572,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,213114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,213441,0x007F,0x004B,136,136,0,136,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:08:28.576030+00:00,1784034508.57603,-55,10.25,False,1,3,True,True,True,True,0x3CBB,0x3CBB,149,13,138,,235948,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,234490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,234817,0x007F,0x004B,150,150,0,150,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:08:49.972663+00:00,1784034529.972663,-56,10.75,False,1,3,True,True,True,True,0x578C,0x578C,163,13,151,,257324,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,255866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,256193,0x007F,0x004B,164,164,0,164,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:09:11.357230+00:00,1784034551.35723,-55,11.0,False,1,3,True,True,True,True,0xB320,0xB320,177,13,164,,278700,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,277242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,277569,0x007F,0x004B,178,178,0,178,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:09:32.750942+00:00,1784034572.750942,-54,10.25,False,1,3,True,True,True,True,0xC4CA,0xC4CA,191,13,177,,300076,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,298618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,298945,0x007F,0x004B,192,192,0,192,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:09:54.132135+00:00,1784034594.132135,-33,10.25,False,1,3,True,True,True,True,0xA9C0,0xA9C0,205,13,190,,321452,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,319994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,320321,0x007F,0x004B,206,206,0,206,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:10:15.514777+00:00,1784034615.514777,-60,11.0,False,1,3,True,True,True,True,0xECD4,0xECD4,219,13,203,,342828,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,341370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,341697,0x007F,0x004B,220,220,0,220,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:10:36.921431+00:00,1784034636.921431,-42,13.5,False,1,3,True,True,True,True,0x6760,0x6760,233,13,216,,364204,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,362746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,363073,0x007F,0x004B,234,234,0,234,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:10:58.301576+00:00,1784034658.301576,-38,12.75,False,1,3,True,True,True,True,0x6566,0x6566,247,13,229,,385580,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,384122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,384449,0x007F,0x004B,248,248,0,248,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:11:19.683102+00:00,1784034679.683102,-56,10.5,False,1,3,True,True,True,True,0x9C68,0x9C68,261,13,242,,406956,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,405498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,405825,0x007F,0x004B,255,255,0,255,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:11:41.071436+00:00,1784034701.071436,-60,13.25,False,1,3,True,True,True,True,0xA3E9,0xA3E9,275,13,255,,428332,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,426874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,427201,0x007F,0x004B,255,255,0,255,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:12:02.476896+00:00,1784034722.476896,-57,13.25,False,1,3,True,True,True,True,0x9E33,0x9E33,289,13,268,,449708,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,448250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,448577,0x007F,0x004B,255,255,0,255,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:12:23.863123+00:00,1784034743.863123,-44,10.75,False,1,3,True,True,True,True,0xB0B1,0xB0B1,303,13,281,,471084,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,469626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,469953,0x007F,0x004B,255,255,0,255,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:12:45.229696+00:00,1784034765.229696,-59,13.25,False,1,3,True,True,True,True,0xD475,0xD475,317,13,294,,492460,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,491002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,491329,0x007F,0x004B,255,255,0,255,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:13:06.626750+00:00,1784034786.62675,-70,10.25,False,1,3,True,True,True,True,0x25F0,0x25F0,331,13,307,,513836,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,512378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,512705,0x007F,0x004B,255,255,0,255,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:13:28.029724+00:00,1784034808.029724,-61,11.0,False,1,3,True,True,True,True,0xA35A,0xA35A,345,13,320,,535212,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,533754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,534081,0x007F,0x004B,255,255,0,255,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2026-07-14T13:13:49.404250+00:00,1784034829.40425,-59,11.0,False,1,3,True,True,True,True,0x1041,0x1041,359,13,333,,556588,0,STANDBY,0,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,65535,65.535,,,0.0,0.0,0.0,,,0.0,-0.0,,86973.8984375,-481.760009765625,-673.9227294921875,0.0,0.0,0.0,0.0,0.0,0.0,,,1,False,False,False,False,False,False,False,False,1,,0,,,,,555130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0xCAFE,555457,0x007F,0x004B,255,255,0,255,0,0,65535,-2147483648,0x0000,POWER_ON,0,,,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
