nvm_seq,flash_page,flash_slot,flash_offset,record_timestamp_ms,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_speed_mps,gps_vel_down_mps,gps_heading_deg,gps_utc_time,gps_num_satellites,gps_fix_type,gps_valid,imu_accel_x_g,imu_accel_y_g,imu_accel_z_g,imu_accel_mag_g,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_valid,baro_pressure_pa,baro_alt_m,baro_temp_c,baro_valid,i2c_bus_state,batt_voltage_mv,batt_valid,coral_block,coral_valid,record_crc16
11,0,11,1144,39281,0.0,0.0,-17.0,0.0,0.0,0.0,38,0,0,0,-0.97216796875,0.00439453125,0.09912109375,0.9772179126739502,-2.992366313934326,-0.45038166642189026,-1.4885495901107788,1,95682.0,-0.450347900390625,27.299999237060547,1,0,3872,1,2f040000ff1809007c92000000000000,1,0x4D10
12,0,12,1248,38799,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.97998046875,-0.01611328125,0.06591796875,0.9823271036148071,-2.923664093017578,0.3129771053791046,-1.0458015203475952,1,95683.0,-0.53753662109375,27.06999969482422,1,0,3862,1,32040000ff0000009092000000000000,1,0xC40E
13,0,13,1352,68803,0.0,0.0,-17.0,0.0,0.0,0.0,107,0,0,0,-0.911376953125,-0.04150390625,-0.04541015625,0.9134509563446045,-13.496183395385742,-9.12977123260498,-12.80152702331543,1,95679.0,-0.188751220703125,27.110000610351562,1,0,3862,1,34040000000000009802010002000000,1,0xD856
14,0,14,1456,98855,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.844482421875,0.1494140625,0.497314453125,0.9913610816001892,-5.534351348876953,0.08396946638822556,-0.7557252049446106,1,95684.0,-0.624725341796875,27.139999389648438,1,0,3868,1,35040000ff0000001547010003000000,0,0xF2DF
15,0,15,1560,128955,0.0,0.0,-17.0,0.0,0.0,0.0,207,0,0,0,-0.898193359375,0.012939453125,0.124267578125,0.9068413376808167,-3.503816843032837,-0.5419847369194031,-2.3664121627807617,1,95683.0,-0.53753662109375,27.209999084472656,1,0,3849,1,37040000ff00000018d0010005000000,1,0xBE92
16,0,16,1664,159021,0.0,0.0,-17.0,0.0,0.0,0.0,238,0,0,0,-0.823974609375,0.024658203125,-0.02685546875,0.8247808218002319,-3.7709922790527344,2.3816792964935303,-4.687022686004639,1,95680.0,-0.27593994140625,27.280000686645508,1,0,3856,1,38040000ff0000019014020006000000,0,0x2BE7
17,0,17,1768,189027,0.0,0.0,-17.0,0.0,0.0,0.0,308,0,0,0,-0.97216796875,-0.05517578125,0.1533203125,0.9857292175292969,-1.465648889541626,-0.007633587811142206,-0.15267175436019897,1,95679.0,-0.188751220703125,27.350000381469727,1,0,3868,1,3a040000ff06020053a1020007000000,0,0x69D7
18,0,18,1872,219166,0.0,0.0,-17.0,0.0,0.0,0.0,338,0,0,0,-0.978759765625,0.076171875,0.042724609375,0.9826485514640808,-2.961832046508789,0.05343511328101158,-0.5267175436019897,1,95685.0,-0.7119140625,27.40999984741211,1,0,3852,1,3c04000000000000fb29030009000000,1,0xE28A
19,1,0,2048,249266,0.0,0.0,-17.0,0.0,0.0,0.0,408,0,0,0,-0.94970703125,0.0703125,0.061279296875,0.9542758464813232,-2.0839693546295166,-1.961832046508789,-0.885496199131012,1,92165.0,310.9284362792969,27.479999542236328,1,0,3865,1,3e04000000000000a9b203000b000000,1,0x71EE
20,1,1,2152,279323,0.0,0.0,-17.0,0.0,0.0,0.0,438,0,0,0,-0.974365234375,0.035888671875,0.06201171875,0.9769959449768066,-2.893129825592041,-0.35114502906799316,-1.0763359069824219,1,75303.0,1953.231201171875,27.530000686645508,1,0,3843,1,3f04000000000000fef603000c000000,1,0x99C7
21,1,2,2256,309370,0.0,0.0,-17.0,0.0,0.0,0.0,508,0,0,0,-0.9736328125,0.042236328125,0.06201171875,0.9765194654464722,-3.1908397674560547,-0.20610687136650085,-1.1374045610427856,1,75971.0,1882.76171875,27.59000015258789,1,0,3878,1,41040000ff000000be7f04000d000000,0,0x8827
22,1,3,2360,339467,0.0,0.0,-17.0,0.0,0.0,0.0,538,0,0,0,-0.977783203125,0.0400390625,0.06591796875,0.9808202385902405,-2.9770991802215576,-0.2748091518878937,-0.9770992398262024,0,76579.0,1819.056396484375,27.649999618530273,1,0,3875,1,43040000000000006a0805000f000000,1,0x8441
23,1,4,2464,369567,0.0,0.0,-17.0,0.0,0.0,0.0,608,0,0,0,-0.969970703125,0.034423828125,0.063232421875,0.9726389646530151,-3.114503860473633,-0.1450381726026535,-0.9923664331436157,1,77235.0,1750.777587890625,27.709999084472656,1,0,3840,1,45040000000000002091050011000000,1,0x510D
24,1,5,2568,399629,0.0,0.0,-17.0,0.0,0.0,0.0,638,0,0,0,-0.9814453125,0.0380859375,0.072998046875,0.9848929643630981,-3.0229008197784424,-0.22900763154029846,-1.0305343866348267,1,95682.0,-0.450347900390625,27.770000457763672,1,0,3856,1,46040000ff0000007bd5050012000000,1,0x1442
25,1,6,2672,429734,0.0,0.0,-17.0,0.0,0.0,0.0,708,0,0,0,-1.001953125,0.21728515625,0.162841796875,1.0380945205688477,3.14503812789917,1.4198473691940308,-6.473282337188721,1,95681.0,-0.363128662109375,27.84000015258789,1,0,3849,1,4804000000000000335e060013000000,1,0x496F
26,1,7,2776,459782,0.0,0.0,-17.0,0.0,0.0,0.0,738,0,0,0,0.031005859375,-1.07177734375,0.032958984375,1.0727320909500122,-10.770992279052734,0.5114504098892212,16.251909255981445,1,95678.0,-0.1015625,27.84000015258789,1,0,3859,1,49040000ff0301018ea2060014000000,0,0x3C53
27,1,8,2880,38746,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.97412109375,-0.01171875,0.0732421875,0.9769409894943237,-3.0152671337127686,-0.1450381726026535,-0.9007633328437805,1,95676.0,0.072845458984375,27.809999465942383,1,0,3843,1,4b040000ff0502005692000000000000,1,0xA677
28,1,9,2984,68846,0.0,0.0,-17.0,0.0,0.0,0.0,107,0,0,0,-0.929931640625,0.03955078125,0.0869140625,0.9348214864730835,-25.3435115814209,-5.076335906982422,-4.977099418640137,1,95668.0,0.7703857421875,27.850000381469727,1,0,3840,1,4d040000ff000000db00010002000000,1,0x01E8
29,1,10,3088,98898,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.983642578125,-0.027587890625,0.06640625,0.9862675070762634,-2.9389312267303467,-0.42748090624809265,-0.47328245639801025,1,95679.0,-0.188751220703125,27.920000076293945,1,0,3846,1,4e040000000000003745010003000000,0,0x0AA3
30,1,11,3192,128998,0.0,0.0,-17.0,0.0,0.0,0.0,207,0,0,0,-0.9765625,-0.0087890625,0.079345703125,0.9798200130462646,-2.8396947383880615,-0.21374045312404633,-1.2137404680252075,1,73937.0,2098.926025390625,27.989999771118164,1,0,3846,1,50040000ff00000001ce010005000000,1,0xCB41
31,1,12,3296,159062,0.0,0.0,-17.0,0.0,0.0,0.0,238,0,0,0,-0.977783203125,-0.0078125,0.08251953125,0.9812902212142944,-3.030534267425537,-0.2748091518878937,-0.9694656729698181,0,74534.0,2034.98583984375,28.040000915527344,1,0,3849,1,51040000ff0100016d12020006000000,0,0x82EB
32,1,13,3400,189066,0.0,0.0,-17.0,0.0,0.0,0.0,308,0,0,0,-0.978759765625,-0.012939453125,0.083251953125,0.9823792576789856,-3.030534267425537,-0.4580152630805969,-1.0534350872039795,1,55459.99609375,4322.08251953125,28.100000381469727,1,0,3852,1,54040000ff01000096df020008000000,1,0x9BC2
33,1,14,3504,219209,0.0,0.0,-17.0,0.0,0.0,0.0,338,0,0,0,-0.97802734375,-0.01220703125,0.077392578125,0.981160581111908,-2.893129825592041,-0.20610687136650085,-1.1526718139648438,0,56320.0,4206.16845703125,28.139999389648438,1,0,3859,1,55040000ff000000fb23030009000000,0,0x8321
34,1,15,3608,249309,0.0,0.0,-17.0,0.0,0.0,0.0,408,0,0,0,-0.972412109375,-0.009765625,0.074462890625,0.975307822227478,-3.0839693546295166,-0.6106870174407959,-1.229007601737976,0,36899.0,7271.20068359375,28.190000534057617,1,0,3811,1,57040000ff000000c8ac03000b000000,1,0xFFDC
35,1,16,3712,279369,0.0,0.0,-17.0,0.0,0.0,0.0,438,0,0,0,-0.857666015625,0.0517578125,0.012939453125,0.8593237400054932,-2.564885377883911,1.1374045610427856,-0.6564885377883911,1,14367.0,13281.208984375,28.229999542236328,1,0,3849,1,58040000ff00000033f103000c000000,1,0x7572
36,1,17,3816,309469,0.0,0.0,-17.0,0.0,0.0,0.0,508,0,0,0,-0.971435546875,-0.001708984375,-0.0185546875,0.9716142416000366,-4.038167953491211,-0.7480915784835815,0.8091602921485901,1,6081.0,17894.650390625,28.260000228881836,1,0,3852,1,5a040000ff000000077a04000d000000,0,0xD58A
37,1,18,3920,339536,0.0,0.0,-17.0,0.0,0.0,0.0,538,0,0,0,-0.72705078125,0.063720703125,0.110595703125,0.7381697297096252,-0.5419847369194031,2.4503817558288574,-1.9389313459396362,1,3043.0,21098.333984375,28.280000686645508,1,0,3849,1,5c040000ff000000e40205000f000000,1,0xA138
38,2,0,4096,369637,0.0,0.0,-17.0,0.0,0.0,0.0,608,0,0,0,-0.812744140625,0.082763671875,0.0078125,0.8169846534729004,-0.9541984796524048,2.351145029067993,-1.9694656133651733,1,1849.0,23156.099609375,28.309999465942383,1,0,3840,1,5e040000ff000000b78b050011000000,1,0x2DC2
39,2,1,4200,399699,0.0,0.0,-17.0,0.0,0.0,0.0,638,0,0,0,-0.708740234375,-0.0107421875,0.072509765625,0.7125207185745239,-3.435114622116089,0.2442748099565506,1.3816794157028198,1,1334.0,24402.5,28.329999923706055,1,0,3833,1,5f040000ff00000039d0050012000000,1,0xFFB8
40,2,2,4304,429799,0.0,0.0,-17.0,0.0,0.0,0.0,708,0,0,0,-1.1611328125,-0.1328125,0.114501953125,1.1742994785308838,-3.5190839767456055,-1.4045801162719727,-1.3435114622116089,1,1072.0,25195.0390625,28.360000610351562,1,0,3843,1,6104000000000000f858060013000000,0,0xE5BC
41,2,3,4408,459857,0.0,0.0,-17.0,0.0,0.0,0.0,739,0,0,0,-0.84375,0.060546875,0.021484375,0.8461924195289612,-1.6259541511535645,2.251908302307129,-2.0,1,937.0,25666.759765625,28.389999389648438,1,0,3843,1,63040000ff00000005fb060015000000,1,0xDED0
42,2,4,4512,489859,0.0,0.0,-17.0,0.0,0.0,0.0,809,0,0,0,-0.701416015625,0.049560546875,0.083984375,0.7081624269485474,-2.4885497093200684,0.19083969295024872,1.0076335668563843,1,843.9999389648438,26024.85546875,28.420000076293945,1,0,3852,1,65040000ff000000a96a070017000000,1,0xE21A
43,2,5,4616,519912,0.0,0.0,-17.0,0.0,0.0,0.0,839,0,0,0,-1.259765625,-0.062744140625,0.0283203125,1.2616450786590576,-5.534351348876953,-1.4580153226852417,-0.5496183037757874,1,794.0,26230.7890625,28.459999084472656,1,0,3840,1,660400000000000016af070018000000,0,0x3716
44,2,6,4720,549917,0.0,0.0,-17.0,0.0,0.0,0.0,909,0,0,0,-1.060302734375,-0.07275390625,0.146240234375,1.0728099346160889,-1.7022900581359863,-0.09923664480447769,-3.7633588314056396,1,752.0,26412.0546875,28.5,1,0,3830,1,68040000ff000000f73708001a000000,1,0xC9F9
45,2,7,4824,580008,0.0,0.0,-17.0,0.0,0.0,0.0,939,0,0,0,-0.970947265625,0.006591796875,0.090087890625,0.9751399159431458,-2.572519063949585,0.8549618124961853,-1.7099236249923706,1,832.0,26073.359375,28.530000686645508,1,0,3846,1,69040000ff0100016a7c08001b000000,0,0x0583
46,2,8,4928,610108,0.0,0.0,-17.0,0.0,0.0,0.0,1009,0,0,0,-0.95361328125,-0.162109375,-0.21875,0.9917203783988953,-8.557251930236816,0.030534351244568825,-4.427480697631836,1,972.9999389648438,25535.845703125,28.56999969482422,1,0,3833,1,6c040000ff000000bf4909001d000000,1,0x1B64
47,2,9,5032,640197,0.0,0.0,-17.0,0.0,0.0,0.0,1039,0,0,0,-0.888916015625,-0.11083984375,-0.031982421875,0.8963704705238342,14.267175674438477,-3.679389238357544,-2.2748091220855713,1,1090.0,25135.8359375,28.610000610351562,1,0,3849,1,6d04000000000000348e09001e000000,0,0x40A2
48,2,10,5136,670297,0.0,0.0,-17.0,0.0,0.0,0.0,1109,0,0,0,-0.849853515625,-0.288330078125,0.03173828125,0.8979936242103577,-23.274808883666992,23.412214279174805,-48.007633209228516,1,1209.0,24763.201171875,28.65999984741211,1,0,3833,1,6f040000ff01000017170a0020000000,1,0xCEDC
49,2,11,5240,700356,0.0,0.0,-17.0,0.0,0.0,0.0,111555,0,0,0,-0.708740234375,0.66455078125,-0.037353515625,0.9722837805747986,-1.85496187210083,-2.221374034881592,-2.0458016395568848,1,1330.0,24413.609375,28.700000762939453,1,0,3824,1,70040000ff0803008f5b0a0021000000,1,0x905D
50,2,12,5344,730457,48.05218505859375,11.654850006103516,589.0,0.5120000243186951,0.6570000052452087,0.0,111625,4,3,1,-0.6767578125,0.718994140625,-0.034423828125,0.9879973530769348,3.6564886569976807,12.541984558105469,-7.0916032791137695,1,1462.0,24060.47265625,28.739999771118164,1,0,3833,1,72040000ff0201007ee40a0022000000,0,0xC623
51,2,13,5448,760557,48.05165100097656,11.65503215789795,740.0,0.11400000005960464,-0.19699999690055847,0.0,111655,5,3,1,-0.97216796875,-0.01953125,0.104248046875,0.9779364466667175,-2.9389312267303467,-0.20610687136650085,-0.19083969295024872,1,1590.0,23741.89453125,28.790000915527344,1,0,3836,1,74040000000000007e6d0b0024000000,1,0x81BC
52,2,14,5552,38805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.976318359375,-0.024658203125,0.0546875,0.9781596660614014,-3.1603052616119385,-0.13740457594394684,-1.0687023401260376,1,95682.0,-0.450347900390625,27.809999465942383,1,0,3830,1,77040000ff0100009792000000000000,1,0xAE7C
53,2,15,5656,68809,0.0,0.0,-17.0,0.0,0.0,0.0,113439,0,0,0,-0.978759765625,-0.052734375,0.0224609375,0.9804366827011108,-3.0916030406951904,0.4885496199131012,-1.4580153226852417,1,95676.0,0.072845458984375,27.889999389648438,1,0,3833,1,79040000ff000000cd02010002000000,1,0x22A1
54,2,16,5760,98861,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-1.01123046875,-0.08642578125,0.0185546875,1.0150865316390991,-4.442748069763184,-1.1526718139648438,1.122137427330017,1,95672.0,0.421600341796875,27.959999084472656,1,0,3833,1,7a040000000000000a4b010003000000,0,0xA317
55,2,17,5864,128961,0.0,0.0,-17.0,0.0,0.0,0.0,113539,0,0,0,-0.887451171875,-0.04052734375,-0.015625,0.888513445854187,-3.351145029067993,-0.5267175436019897,0.11450381577014923,1,94973.0,61.566497802734375,28.049999237060547,1,0,3833,1,7c04000000000000bdd3010005000000,1,0xDA71
56,2,18,5968,159025,0.0,0.0,-17.0,0.0,0.0,0.0,113610,0,0,0,-1.02685546875,-0.035400390625,0.132568359375,1.035982370376587,-3.4885497093200684,-0.3435114622116089,-1.1297709941864014,1,34855.0,7665.72412109375,28.139999389648438,1,0,3897,1,7d040000000000001318020006000000,1,0xA542
57,3,0,6144,189025,0.0,0.0,-17.0,0.0,0.0,0.0,113640,0,0,0,-1.044189453125,-0.007568359375,0.150146484375,1.0549561977386475,-2.0916030406951904,-0.5954198241233826,-1.2977099418640137,1,13833.0,13500.7421875,28.200000762939453,1,0,3849,1,7f04000000000000bfa0020007000000,0,0x9FDA
58,3,1,6248,219184,0.0,0.0,-17.0,0.0,0.0,0.0,113710,0,0,0,-0.96630859375,0.0009765625,-0.001708984375,0.9663106203079224,-2.1297709941864014,-1.038167953491211,-0.6259542107582092,1,6067.0,17906.03125,28.25,1,0,3833,1,81040000ff0100006929030009000000,1,0xCE84
59,3,2,6352,249284,0.0,0.0,-17.0,0.0,0.0,0.0,113740,0,0,0,-0.9833984375,0.000732421875,0.00732421875,0.9834259748458862,-2.5114502906799316,-0.7404580116271973,-1.1145038604736328,1,3206.000244140625,20871.3046875,28.299999237060547,1,0,3849,1,830400000000000025b203000b000000,1,0xE49B
60,3,3,6456,279337,0.0,0.0,-17.0,0.0,0.0,0.0,113810,0,0,0,-0.960205078125,-0.022216796875,0.009765625,0.9605116844177246,-2.885496139526367,0.15267175436019897,-1.2748091220855713,1,2046.9998779296875,22751.611328125,28.34000015258789,1,0,3846,1,84040000000000007af603000c000000,1,0x5647
61,3,4,6560,309437,0.0,0.0,-17.0,0.0,0.0,0.0,113840,0,0,0,-0.988037109375,-0.042236328125,0.135986328125,0.9982452392578125,-2.893129825592041,0.32824426889419556,-1.770992398262024,1,1487.0,23996.521484375,28.3799991607666,1,0,3862,1,8604000000000000287f04000d000000,0,0x8B34
62,3,5,6664,339489,0.0,0.0,-17.0,0.0,0.0,0.0,113910,0,0,0,-0.93896484375,-0.03955078125,0.02099609375,0.9400319457054138,-4.083969593048096,-0.7938931584358215,-0.015267175622284412,1,1158.0,24919.09375,28.420000076293945,1,0,3833,1,8804000000000000ea0705000f000000,1,0xA72D
63,3,6,6768,369589,0.0,0.0,-17.0,0.0,0.0,0.0,113940,0,0,0,-0.927734375,-0.042236328125,0.0263671875,0.9290695190429688,-1.9007633924484253,-0.19847328960895538,-1.2595419883728027,1,1107.0,25080.646484375,28.469999313354492,1,0,3852,1,8a04000000000000a590050011000000,1,0xF24A
64,3,7,6872,399680,0.0,0.0,-17.0,0.0,0.0,0.0,114010,0,0,0,-0.856201171875,-0.054931640625,0.043212890625,0.8590490818023682,-0.9312977194786072,1.496183156967163,1.7022900581359863,1,1246.0,24653.404296875,28.520000457763672,1,0,3843,1,8b04000000000000ffd4050012000000,1,0x6236
65,3,8,6976,429780,0.0,0.0,-17.0,0.0,0.0,0.0,114040,0,0,0,-0.9638671875,-0.027587890625,0.056396484375,0.9659097194671631,-4.366412162780762,0.015267175622284412,-0.3435114622116089,1,1356.0,24341.875,28.579999923706055,1,0,3827,1,8d04000000000000be5d060013000000,1,0x1F68
66,3,9,7080,459876,0.0,0.0,-17.0,0.0,0.0,0.0,114111,0,0,0,-0.98095703125,-0.006103515625,0.048095703125,0.982154369354248,-4.2366414070129395,-0.15267175436019897,-0.5190839767456055,1,1445.0,24104.466796875,28.6299991607666,1,0,3843,1,8e0400000000000127a2060014000000,0,0xE454
67,3,10,7184,489876,0.0,0.0,-17.0,0.0,0.0,0.0,114141,0,0,0,-0.976806640625,-0.008544921875,0.047119140625,0.9779797792434692,-3.030534267425537,-0.20610687136650085,-1.0229008197784424,1,1529.0,23891.01953125,28.690000534057617,1,0,3824,1,91040000000000004f6f070016000000,1,0x13C2
68,3,11,7288,519980,0.0,0.0,-17.0,0.0,0.0,0.0,114211,0,0,0,-0.976318359375,-0.008056640625,0.050048828125,0.977633535861969,-3.0992367267608643,-0.18320611119270325,-1.1145038604736328,1,1607.0,23701.158203125,28.739999771118164,1,0,3824,1,9204000000000000acb3070017000000,0,0xA722
69,3,12,7392,550080,0.0,0.0,-17.0,0.0,0.0,0.0,114241,0,0,0,-0.984130859375,-0.005126953125,0.04443359375,0.9851467609405518,-2.923664093017578,-0.16030533611774445,-1.1145038604736328,1,1681.0,23527.8125,28.799999237060547,1,0,3820,1,9404000000000000743c080019000000,1,0xF920
70,3,13,7496,580170,0.0,0.0,-17.0,0.0,0.0,0.0,114311,0,0,0,-0.978515625,-0.004150390625,0.046875,0.9796465039253235,-3.1526718139648438,-0.25190839171409607,-1.0076335668563843,1,1745.0001220703125,23382.802734375,28.860000610351562,1,0,3824,1,9504000000000000df8008001a000000,1,0xFF5C
71,3,14,7600,610172,0.0,0.0,-17.0,0.0,0.0,0.0,114341,0,0,0,-0.979736328125,-0.00927734375,0.051513671875,0.9811335206031799,-3.106870174407959,-0.3206106722354889,-1.038167953491211,1,1795.0001220703125,23272.484375,28.920000076293945,1,0,3820,1,9804000000000000344e09001c000000,1,0x3B09
72,3,15,7704,640265,0.0,0.0,-17.0,0.0,0.0,0.0,114411,0,0,0,-0.978759765625,-0.0107421875,0.04931640625,0.9800602793693542,-3.068702220916748,-0.18320611119270325,-0.9923664331436157,1,1845.0001220703125,23164.625,28.969999313354492,1,0,3833,1,99040000000000007b9209001d000000,1,0x102E
73,3,16,7808,670365,0.0,0.0,-17.0,0.0,0.0,0.0,114441,0,0,0,-0.976806640625,-0.010986328125,0.046142578125,0.9779576063156128,-3.14503812789917,-0.18320611119270325,-1.1679389476776123,1,1892.0,23065.376953125,29.020000457763672,1,0,3811,1,9b04000000000000491b0a001f000000,1,0xE438
74,3,17,7912,700389,0.0,0.0,-17.0,0.0,0.0,0.0,114511,0,0,0,-0.981201171875,-0.009033203125,0.04443359375,0.9822483062744141,-3.0229008197784424,-0.35114502906799316,-1.038167953491211,0,1939.0,22968.1015625,29.06999969482422,1,0,3824,1,9c04000000000000b95f0a0020000000,1,0x77BF
75,3,18,8016,730489,0.0,0.0,-17.0,0.0,0.0,0.0,114541,0,0,0,-0.97900390625,-0.0068359375,0.0537109375,0.9804999828338623,-3.1526718139648438,-0.15267175436019897,-1.0305343866348267,1,1977.0,22890.837890625,29.1299991607666,1,0,3824,1,9e0400000000000092e80a0021000000,0,0x6773
76,4,0,8192,760547,0.0,0.0,-17.0,0.0,0.0,0.0,114611,0,0,0,-0.97705078125,-0.00927734375,0.046875,0.9782185554504395,-2.961832046508789,-0.28244274854660034,-1.1832060813903809,1,2009.0,22826.705078125,29.170000076293945,1,0,3814,1,a00400000000000067710b0023000000,1,0x8B8A
77,4,1,8296,790647,0.0,0.0,-17.0,0.0,0.0,0.0,114642,0,0,0,-0.974853515625,-0.00927734375,0.052001953125,0.976283609867096,-3.007633686065674,-0.290076345205307,-1.1374045610427856,1,2049.0,22747.69140625,29.219999313354492,1,0,3814,1,a2040000000000003cfa0b0025000000,1,0xA964
78,4,2,8400,820718,0.0,0.0,-17.0,0.0,0.0,0.0,114712,0,0,0,-0.976806640625,-0.005859375,0.044189453125,0.9778231978416443,-3.1221373081207275,-0.08396946638822556,-1.0916030406951904,1,2079.0,22689.244140625,29.260000228881836,1,0,3820,1,a304000000000000a23e0c0026000000,1,0xCA31
79,4,3,8504,850818,0.0,0.0,-17.0,0.0,0.0,0.0,114742,0,0,0,-0.98193359375,-0.006103515625,0.052978515625,0.9833806753158569,-3.0534350872039795,-0.10687022656202316,-0.9694656729698181,1,2107.0,22635.310546875,29.309999465942383,1,0,3814,1,a50400000000000076c70c0027000000,0,0xEE71
80,4,4,8608,880871,0.0,0.0,-17.0,0.0,0.0,0.0,114812,0,0,0,-0.981689453125,-0.010009765625,0.046142578125,0.9828242659568787,-3.076335906982422,-0.3129771053791046,-0.9389312863349915,1,2140.0,22572.482421875,29.350000381469727,1,0,3811,1,a604000000000001e70b0d0028000000,0,0x2E8B
81,4,5,8712,910912,0.0,0.0,-17.0,0.0,0.0,0.0,114842,0,0,0,-0.978515625,-0.00244140625,0.048583984375,0.9797240495681763,-3.0,-0.37404578924179077,-1.0687023401260376,0,2163.0,22529.154296875,29.389999389648438,1,0,3820,1,a90400000000000036d90d002a000000,1,0x5F10
82,4,6,8816,940969,0.0,0.0,-17.0,0.0,0.0,0.0,114912,0,0,0,-0.982666015625,-0.0029296875,0.04931640625,0.9839071035385132,-2.3358778953552246,-0.3206106722354889,-1.389312982559204,1,2189.0,22480.625,29.420000076293945,1,0,3836,1,aa04000000000000a21d0e002b000000,0,0xF19C
83,4,7,8920,971069,0.0,0.0,-17.0,0.0,0.0,0.0,114942,0,0,0,-0.97900390625,-0.005859375,0.047119140625,0.9801546931266785,-3.8320610523223877,-0.07633587718009949,-0.7251908183097839,1,2196.0,22467.63671875,29.459999084472656,1,0,3798,1,ac040000000000008aa60e002d000000,1,0x2E57
