pc_receive_time_iso,pc_receive_time_unix,lora_downlink_rssi_dbm,lora_downlink_snr_db,lora_crc_error,telemetry_valid,packet_type,protocol_version,packet_type_ok,protocol_version_ok,length_ok,crc_ok,received_crc16,calculated_crc16,sequence_number,sequence_session_reset,lost_packets_since_previous,total_lost_packets,is_duplicate_packet,consecutive_duplicate_packets,total_duplicate_packets,utc_timestamp,obc_uptime_ms,sample_age_ms,gnss_utc_sod,flight_state,flight_state_name,status_flags_raw,GNSS_FIX_VALID,GNSS_TIME_VALID,IMU_VALID,BARO_VALID,BARO_RANGE_VALID,BATTERY_VALID,CORAL_VALID,CORAL_NEW,SD_LOGGING_OK,LAST_LORA_TX_OK,COMMAND_RX_SINCE_LAST,OBC_TIME_FALLBACK,GPS_ERROR,IMU_ERROR,BARO_ERROR,SD_ERROR,battery_mv,battery_v,gnss_fix_type,gnss_satellites_used,latitude_deg,longitude_deg,gnss_altitude_m,ground_speed_ms,vertical_speed_ms,course_deg,latitude_e7,longitude_e7,gnss_altitude_dm,vertical_speed_cms,ground_speed_cms,course_cdeg,baro_pressure_pa,baro_temperature_c,baro_altitude_m,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_rads,gyro_y_rads,gyro_z_rads,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_ddeg_s,gyro_y_ddeg_s,gyro_z_ddeg_s,baro_altitude_dm,baro_temperature_cdeg,reset_cause_raw,PIN_RESET,BOR_RESET,SOFTWARE_RESET,IWDG_RESET,WWDG_RESET,LOW_POWER_RESET,OPTION_BYTE_RESET,FIREWALL_RESET,boot_count,sd_error_counter,gnss_fix_valid_raw,gps_valid_raw,imu_accel_x_g,imu_accel_y_g,imu_accel_z_g,imu_accel_mag_g,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_valid_raw,baro_valid_raw,i2c_bus_state_raw,batt_valid_raw,coral_valid_raw,scv_mission_elapsed_ms,scv_equipment_enabled,scv_equipment_enabled_decoded,scv_equipment_faults,scv_equipment_faults_decoded,scv_sd_fault_count,scv_watchdog_reset_count,reset_reason_name,uplink_last_status,uplink_last_status_name,uplink_last_command_id,uplink_last_ack_status,uplink_last_ack_status_name,lora_last_event,lora_last_event_name,lora_consecutive_failures,lora_recovery_count,lora_rx_mode_active,lora_last_rx_status,lora_last_rx_status_name,lora_ack_timeout_count,lora_tx_fault_count,coral_status,coral_result_age_s,coral_sequence_low,coral_fraction_q16,coral_fraction_percent,coral_payload_text,coral_payload_hex
2026-07-28T11:26:59.497490+00:00,1785238019.49749,-69,12.5,False,True,1,8,True,True,True,True,0x93F8,0x93F8,6,False,0,0,False,0,0,,65000,76,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4012,4.012,0,0,,,,,,,,,,,,,95721.0,27.6,0.4,-9.44380395,-1.08853815,1.4513842,-0.019198621771937627,-0.005235987755982988,-0.026179938779914945,-963,-111,148,-11,-3,-15,4,2760,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.963,-0.111,0.148,0.9806089944519171,-1.1,-0.3,-1.5,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,0,NONE,13,ACK_TIMEOUT,0,0,1,1,ACTIVE,6,0,0,14,218,511,0.7797360189211872,seq=218 cloud=0.78% status=0x00,da 00 ff 01 00 0e 00
2026-07-28T11:27:09.795764+00:00,1785238029.795764,-61,12.5,False,True,1,8,True,True,True,True,0xB527,0xB527,7,False,0,0,False,0,0,,75000,32,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95727.0,27.63,-0.2,-9.375157399999999,-0.980665,0.7453053999999999,0.013962634015954637,0.048869219055841226,-0.08028514559173916,-956,-100,76,8,28,-46,-2,2763,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.956,-0.1,0.076,0.9642157434931251,0.8,2.8,-4.6,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,6,219,255,0.38910505836575876,seq=219 cloud=0.39% status=0x00,db 00 ff 00 00 06 00
2026-07-28T11:27:20.105791+00:00,1785238040.105791,-58,12.25,False,True,1,8,True,True,True,True,0xF1AB,0xF1AB,8,False,0,0,False,0,0,,85000,20,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4016,4.016,0,0,,,,,,,,,,,,,95725.0,27.66,0.0,-9.5516771,-0.5197524499999999,-0.5883989999999999,-0.029670597283903602,-0.019198621771937627,0.017453292519943295,-974,-53,-60,-17,-11,10,0,2766,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.974,-0.053,-0.06,0.9772845031002998,-1.7,-1.1,1.0,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,17,219,255,0.38910505836575876,seq=219 cloud=0.39% status=0x00,db 00 ff 00 00 11 00
2026-07-28T11:27:30.729751+00:00,1785238050.729751,-55,9.75,False,True,1,8,True,True,True,True,0xA7A9,0xA7A9,9,False,0,0,False,0,0,,96000,40,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95725.0,27.69,0.0,-9.54187045,-0.6668522,0.5295591,0.0017453292519943296,-0.0890117918517108,-0.022689280275926284,-973,-68,54,1,-51,-13,0,2769,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.973,-0.068,0.054,0.976866930548885,0.1,-5.1,-1.3,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,10,220,1791,2.732890821698329,seq=220 cloud=2.73% status=0x00,dc 00 ff 06 00 0a 00
2026-07-28T11:27:41.018957+00:00,1785238061.018957,-61,11.75,False,True,1,8,True,True,True,True,0xDA25,0xDA25,10,False,0,0,False,0,0,,106000,51,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95721.0,27.72,0.4,-9.7085835,-0.65704555,0.16671305,0.0645771823237902,0.13962634015954636,-0.08203047484373349,-990,-67,17,37,80,-47,4,2772,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.99,-0.067,0.017,0.9924101974486155,3.7,8.0,-4.7,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,2,221,1279,1.9516289005874723,seq=221 cloud=1.95% status=0x00,dd 00 ff 04 00 02 00
2026-07-28T11:27:51.315883+00:00,1785238071.315883,-60,10.5,False,True,1,8,True,True,True,True,0x5CEB,0x5CEB,11,False,0,0,False,0,0,,116000,65,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4006,4.006,0,0,,,,,,,,,,,,,95720.0,27.75,0.3,-9.414383999999998,0.2353596,-3.138128,-0.03316125578789226,-0.09250245035569947,-0.029670597283903602,-960,24,-320,-19,-53,-17,3,2775,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.96,0.024,-0.32,1.0122134162319723,-1.9,-5.3,-1.7,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,13,221,1279,1.9516289005874723,seq=221 cloud=1.95% status=0x00,dd 00 ff 04 00 0d 00
2026-07-28T11:28:01.605673+00:00,1785238081.605673,-56,12.0,False,True,1,8,True,True,True,True,0x2B4B,0x2B4B,12,False,0,0,False,0,0,,127000,11,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4009,4.009,0,0,,,,,,,,,,,,,95726.0,27.78,-0.2,-9.42419065,-0.4216859499999999,0.6080123,-0.06806784082777885,0.005235987755982988,-0.08552113334772216,-961,-43,62,-39,3,-49,-2,2778,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.961,-0.043,0.062,0.9639574679414025,-3.9,0.3,-4.9,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,5,222,1791,2.732890821698329,seq=222 cloud=2.73% status=0x00,de 00 ff 06 00 05 00
2026-07-28T11:28:11.977988+00:00,1785238091.977988,-63,12.5,False,True,1,8,True,True,True,True,0x1E1A,0x1E1A,13,False,0,0,False,0,0,,137000,88,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4009,4.009,0,0,,,,,,,,,,,,,95720.0,27.81,0.3,-9.473223899999999,-1.2552512,0.14709974999999997,-0.038397243543875255,-0.038397243543875255,-0.003490658503988659,-966,-128,15,-22,-22,-2,3,2781,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.966,-0.128,0.015,0.9745588745683864,-2.2,-2.2,-0.2,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,16,222,1791,2.732890821698329,seq=222 cloud=2.73% status=0x00,de 00 ff 06 00 10 00
2026-07-28T11:28:22.559318+00:00,1785238102.559318,-56,12.0,False,True,1,8,True,True,True,True,0xAFB4,0xAFB4,14,False,0,0,False,0,0,,148000,35,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4003,4.003,0,0,,,,,,,,,,,,,95725.0,27.84,-0.1,-9.60071035,-0.21574629999999997,0.9610517,0.017453292519943295,0.0645771823237902,-0.03316125578789226,-979,-22,98,10,37,-19,-1,2784,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.979,-0.022,0.098,0.9841387097355738,1.0,3.7,-1.9,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,9,223,511,0.7797360189211872,seq=223 cloud=0.78% status=0x00,df 00 ff 01 00 09 00
2026-07-28T11:28:32.986490+00:00,1785238112.98649,-67,12.25,False,True,1,8,True,True,True,True,0xB02B,0xB02B,15,False,0,0,False,0,0,,158000,78,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95722.0,27.87,0.1,-9.14960445,-0.8727918499999999,0.18632634999999997,-0.015707963267948967,-0.08203047484373349,0.022689280275926284,-933,-89,19,-9,-47,13,1,2787,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.933,-0.089,0.019,0.9374278638914036,-0.9,-4.7,1.3,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,1,224,511,0.7797360189211872,seq=224 cloud=0.78% status=0x00,e0 00 ff 01 00 01 00
2026-07-28T11:28:43.277754+00:00,1785238123.277754,-63,12.25,False,True,1,8,True,True,True,True,0xCBFF,0xCBFF,16,False,0,0,False,0,0,,168000,92,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95724.0,27.89,-0.1,-9.6889702,-0.4707192,0.73549875,-0.038397243543875255,-0.054105206811824215,-0.0017453292519943296,-988,-48,75,-22,-31,-1,-1,2789,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.988,-0.048,0.075,0.9920045362799507,-2.2,-3.1,-0.1,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,12,224,511,0.7797360189211872,seq=224 cloud=0.78% status=0x00,e0 00 ff 01 00 0c 00
2026-07-28T11:28:53.583601+00:00,1785238133.583601,-59,12.0,False,True,1,8,True,True,True,True,0xB2B9,0xB2B9,17,False,0,0,False,0,0,,179000,72,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95724.0,27.92,-0.1,-9.7674234,-0.00980665,0.25497289999999995,0.005235987755982988,0.21118483949131386,-0.059341194567807204,-996,-1,26,3,121,-34,-1,2792,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.996,-0.001,0.026,0.9963398014733729,0.3,12.1,-3.4,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,4,225,255,0.38910505836575876,seq=225 cloud=0.39% status=0x00,e1 00 ff 00 00 04 00
2026-07-28T11:29:03.878174+00:00,1785238143.878174,-67,12.25,False,True,1,8,True,True,True,True,0xE5FB,0xE5FB,18,False,0,0,False,0,0,,189000,89,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3993,3.993,0,0,,,,,,,,,,,,,95728.0,27.95,-0.4,-9.6301303,-0.0980665,0.7256921,0.005235987755982988,-0.13439035240356337,0.017453292519943295,-982,-10,74,3,-77,10,-4,2795,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.982,-0.01,0.074,0.9848350115628506,0.3,-7.7,1.0,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,15,225,255,0.38910505836575876,seq=225 cloud=0.39% status=0x00,e1 00 ff 00 00 0f 00
2026-07-28T11:29:14.194789+00:00,1785238154.194789,-57,12.0,False,True,1,8,True,True,True,True,0xA27D,0xA27D,19,False,0,0,False,0,0,,199000,39,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4006,4.006,0,0,,,,,,,,,,,,,95727.0,27.98,-0.2,-2.3143694,-0.0588399,-10.198916,-0.013962634015954637,0.07679448708775051,0.08203047484373349,-236,-6,-1040,-8,44,47,-2,2798,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.236,-0.006,-1.04,1.0664576878620173,-0.8,4.4,4.7,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,7,226,511,0.7797360189211872,seq=226 cloud=0.78% status=0x00,e2 00 ff 01 00 07 00
2026-07-28T11:29:24.488259+00:00,1785238164.488259,-62,12.25,False,True,1,8,True,True,True,True,0xDEC7,0xDEC7,20,False,0,0,False,0,0,,210000,79,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4003,4.003,0,0,,,,,,,,,,,,,95724.0,28.0,0.1,-0.9414384,1.5886772999999998,-8.8848249,-0.7993607974134029,-1.0402162341886205,-0.582939970166106,-96,162,-906,-458,-596,-334,1,2800,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.096,0.162,-0.906,0.9253626316207069,-45.8,-59.6,-33.4,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,0,227,2047,3.1235217822537575,seq=227 cloud=3.12% status=0x00,e3 00 ff 07 00 00 00
2026-07-28T11:29:34.772207+00:00,1785238174.772207,-70,12.25,False,True,1,8,True,True,True,True,0x4EA1,0x4EA1,21,False,0,0,False,0,0,,220000,65,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95725.0,28.02,-0.1,-4.834678449999999,0.9610517,-7.3157609,-0.8098327729253689,0.9686577348568529,0.1361356816555577,-493,98,-746,-464,555,78,-1,2802,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.493,0.098,-0.746,0.8995382148636043,-46.4,55.5,7.8,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,10,227,2047,3.1235217822537575,seq=227 cloud=3.12% status=0x00,e3 00 ff 07 00 0a 00
2026-07-28T11:29:45.071290+00:00,1785238185.07129,-67,12.5,False,True,1,8,True,True,True,True,0xD4A2,0xD4A2,22,False,0,0,False,0,0,,230000,81,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95726.0,28.04,-0.2,-10.5323421,1.1866046499999998,3.1087080499999997,-0.0715584993317675,0.23736477827122882,0.2181661564992912,-1074,121,317,-41,136,125,-2,2804,1,False,False,False,False,False,False,False,False,5,0,0,0,-1.074,0.121,0.317,1.1263241096593823,-4.1,13.6,12.5,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,3,228,2559,3.9047837033646142,seq=228 cloud=3.90% status=0x00,e4 00 ff 09 00 03 00
2026-07-28T11:29:55.374546+00:00,1785238195.374546,-67,12.0,False,True,1,8,True,True,True,True,0xD7EB,0xD7EB,23,False,0,0,False,0,0,,240000,13,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3984,3.984,0,0,,,,,,,,,,,,,95723.0,28.05,0.0,-5.6290170999999996,-2.4320492,6.59987545,0.3700098014227979,0.22514747350726852,-0.35779249665883756,-574,-248,673,212,129,-205,0,2805,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.574,-0.248,0.673,0.9186451981042518,21.2,12.9,-20.5,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,14,228,2559,3.9047837033646142,seq=228 cloud=3.90% status=0x00,e4 00 ff 09 00 0e 00
2026-07-28T11:30:05.712350+00:00,1785238205.71235,-76,11.5,False,True,1,8,True,True,True,True,0x9203,0x9203,24,False,0,0,False,0,0,,251000,80,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4000,4.0,0,0,,,,,,,,,,,,,95724.0,28.07,0.0,-4.020726499999999,-0.48052585,8.149326149999998,-0.048869219055841226,0.15358897417550102,0.158824961931484,-410,-49,831,-28,88,91,0,2807,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.41,-0.049,0.831,0.9279342649131995,-2.8,8.8,9.1,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,7,229,6399,9.764248111696041,seq=229 cloud=9.76% status=0x00,e5 00 ff 18 00 07 00
2026-07-28T11:30:15.989161+00:00,1785238215.989161,-63,12.5,False,True,1,8,True,True,True,True,0x911B,0x911B,25,False,0,0,False,0,0,,261000,79,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4003,4.003,0,0,,,,,,,,,,,,,95724.0,28.09,0.0,-3.6480737999999997,-1.8436502,8.6886919,0.5375614096142535,0.11344640137963143,-0.3420845333908886,-372,-188,886,308,65,-196,0,2809,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.372,-0.188,0.886,0.9791445245723432,30.8,6.5,-19.6,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,0,230,0,0.0,seq=230 cloud=0.00% status=0x00,e6 00 00 00 00 00 00
2026-07-28T11:30:26.283505+00:00,1785238226.283505,-61,12.25,False,True,1,8,True,True,True,True,0x3AD1,0x3AD1,26,False,0,0,False,0,0,,271000,54,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95728.0,28.11,-0.3,-3.63826715,0.02941995,8.91424485,-0.10122909661567112,-0.06806784082777885,0.12566370614359174,-371,3,909,-58,-39,72,-3,2811,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.371,0.003,0.909,0.9817998777755068,-5.8,-3.9,7.2,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,10,230,0,0.0,seq=230 cloud=0.00% status=0x00,e6 00 00 00 00 0a 00
2026-07-28T11:30:36.592405+00:00,1785238236.592405,-67,12.0,False,True,1,8,True,True,True,True,0xBD48,0xBD48,27,False,0,0,False,0,0,,282000,81,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95726.0,28.13,-0.1,-4.314926,-0.9610517,7.8257067,0.11693705988362008,0.04014257279586958,0.26878070480712674,-440,-98,798,67,23,154,-1,2813,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.44,-0.098,0.798,0.9165195033385815,6.7,2.3,15.4,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,3,231,0,0.0,seq=231 cloud=0.00% status=0x00,e7 00 00 00 00 03 00
2026-07-28T11:30:46.899447+00:00,1785238246.899447,-69,12.0,False,True,1,8,True,True,True,True,0x4C82,0x4C82,28,False,0,0,False,0,0,,292000,33,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,3996,3.996,0,0,,,,,,,,,,,,,95725.0,28.16,0.1,-1.99074995,-2.2163029,9.2770909,0.2181661564992912,0.015707963267948967,-0.21467549799530256,-203,-226,946,125,9,-123,1,2816,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.203,-0.226,0.946,0.9935798911008616,12.5,0.9,-12.3,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,14,231,0,0.0,seq=231 cloud=0.00% status=0x00,e7 00 00 00 00 0e 00
2026-07-28T11:30:57.194503+00:00,1785238257.194503,-72,12.25,False,True,1,8,True,True,True,True,0x7662,0x7662,29,False,0,0,False,0,0,,302000,84,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4003,4.003,0,0,,,,,,,,,,,,,95726.0,28.19,0.1,-3.87362675,-0.48052585,8.73772515,0.008726646259971648,0.20245819323134223,-0.11519173063162574,-395,-49,891,5,116,-66,1,2819,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.395,-0.049,0.891,0.9758621828926459,0.5,11.6,-6.6,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,7,232,255,0.38910505836575876,seq=232 cloud=0.39% status=0x00,e8 00 ff 00 00 07 00
2026-07-28T11:31:07.481097+00:00,1785238267.481097,-79,12.0,False,True,1,8,True,True,True,True,0xCA83,0xCA83,30,False,0,0,False,0,0,,313000,61,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4009,4.009,0,0,,,,,,,,,,,,,95725.0,28.23,0.2,-4.0403398,0.2353596,8.845598299999999,0.5183627878423158,0.7504915783575618,-0.24085543677521748,-412,24,902,297,430,-138,2,2823,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.412,0.024,0.902,0.991929432973939,29.7,43.0,-13.8,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,0,233,2559,3.9047837033646142,seq=233 cloud=3.90% status=0x00,e9 00 ff 09 00 00 00
2026-07-28T11:31:17.787673+00:00,1785238277.787673,-76,11.5,False,True,1,8,True,True,True,True,0x2135,0x2135,31,False,0,0,False,0,0,,323000,91,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4003,4.003,0,0,,,,,,,,,,,,,95727.0,28.28,0.0,-8.56120545,-3.7853669,-0.6864655000000001,0.5934119456780721,-0.4310963252425994,-0.14835298641951802,-873,-386,-70,340,-247,-85,0,2828,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.873,-0.386,-0.07,0.9570919496056792,34.0,-24.7,-8.5,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,10,233,2559,3.9047837033646142,seq=233 cloud=3.90% status=0x00,e9 00 ff 09 00 0a 00
2026-07-28T11:31:28.080369+00:00,1785238288.080369,-72,12.25,False,True,1,8,True,True,True,True,0xB89B,0xB89B,32,False,0,0,False,0,0,,333000,52,,0,STANDBY,30,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,4006,4.006,0,0,,,,,,,,,,,,,95718.0,28.33,0.5,-2.3339827,1.2944778,8.9632781,-0.05759586531581287,0.41538836197465046,-0.26878070480712674,-238,132,914,-33,238,-154,5,2833,1,False,False,False,False,False,False,False,False,5,0,0,0,-0.238,0.132,0.914,0.9536582196992799,-3.3,23.8,-15.4,1,1,0,1,1,0,0x007F,"GPS, IMU, BARO, CORAL, SD, LORA, EPS_ADC",0x0000,NONE,0,0,POWER_ON,0,NONE,0,1,ACCEPTED,9,RX_OK,0,0,1,2,PACKET_OK,6,0,0,3,234,2559,3.9047837033646142,seq=234 cloud=3.90% status=0x00,ea 00 ff 09 00 03 00
